,State,Year,Heart disease,Cancer,Stroke,CLRD,Unintentional injuries,Alzheimer's disease,Diabetes_x,Influenza and pneumonia,Kidney disease,Suicide,Total,Heart disease %,Cancer %,Stroke %,CLRD %,Unintentional injuries %,Alzheimer's disease %,Diabetes %_x,Influenza and pneumonia %,Kidney disease %,Suicide %,Heart disease-AA,Cancer-AA,Stroke-AA,CLRD-AA,Unintentional injuries-AA,Alzheimer's disease-AA,Diabetes_y,Influenza and pneumonia-AA,Kidney disease-AA,Suicide-AA,Total-AA,Heart disease %-AA,Cancer %-AA,Stroke %-AA,CLRD %-AA,Unintentional injuries %-AA,Alzheimer's disease %-AA,Diabetes %_y,Influenza and pneumonia %-AA,Kidney disease %-AA,Suicide %-AA
27,Alaska,2007,613,839,157,175,354,65,105,48,40,149,2545.0,24.086444007858546,32.96660117878192,6.168958742632613,6.8762278978389,13.909626719056975,2.5540275049115913,4.12573673870334,1.8860510805500983,1.5717092337917484,5.854616895874263,154.2,182.6,47.0,45.5,56.4,22.4,24.1,13.7,11.1,22.6,579.6,26.60455486542443,31.504485852311937,8.10904071773637,7.85024154589372,9.730848861283643,3.864734299516908,4.158040027605245,2.3636991028295373,1.9151138716356109,3.8992408557625953
28,Alaska,2008,634,867,172,181,332,80,93,51,50,169,2629.0,24.115633320654243,32.97831875237733,6.542411563332065,6.884747052111069,12.628375808292125,3.0429821224800304,3.537466717383035,1.9399011030810196,1.901863826550019,6.428299733739064,150.1,181.1,44.5,44.6,54.1,27.0,22.3,13.2,13.5,24.4,574.8,26.113430758524704,31.506610995128742,7.741823242867085,7.759220598469034,9.411969380654142,4.697286012526097,3.879610299234517,2.2964509394572024,2.3486430062630483,4.244954766875435
29,Alaska,2009,714,895,162,196,340,67,84,51,47,143,2699.0,26.454242311967395,33.16042978881067,6.002223045572435,7.261948869951834,12.597258243793998,2.482400889218229,3.112263801407929,1.8895887365690995,1.7413856984068172,5.298258614301593,158.9,183.0,41.8,49.7,53.3,21.5,18.1,12.5,12.7,20.0,571.5,27.804024496937885,32.020997375328086,7.314085739282588,8.696412948381454,9.32633420822397,3.762029746281715,3.167104111986002,2.1872265966754156,2.222222222222222,3.499562554680665
30,Alaska,2010,707,884,167,176,366,85,86,64,56,164,2755.0,25.662431941923774,32.08711433756805,6.061705989110708,6.388384754990925,13.284936479128856,3.0852994555353903,3.121597096188748,2.3230490018148817,2.0326678765880217,5.952813067150635,151.5,176.9,40.9,41.5,58.7,25.9,19.6,15.8,13.5,22.8,567.0999999999999,26.714865103156416,31.193792981837426,7.212131899135955,7.317933345089051,10.350908129077768,4.567095750308589,3.456180567801094,2.786104743431494,2.380532533944631,4.020454946217599
31,Alaska,2011,739,935,168,194,385,72,107,58,53,143,2854.0,25.893482831114223,32.761037140854945,5.886475122634898,6.797477224947442,13.489838822704975,2.522775052557814,3.749124036440084,2.0322354590049057,1.8570427470217241,5.010511562718991,149.6,175.5,39.4,41.8,57.3,20.5,20.6,12.6,12.5,20.0,549.8,27.20989450709349,31.920698435794836,7.166242269916334,7.602764641687887,10.421971626045835,3.7286285922153515,3.746817024372499,2.291742451800655,2.2735540196435067,3.637686431429611
32,Alaska,2012,708,925,188,189,368,102,107,52,44,168,2851.0,24.83339179235356,32.444756225885655,6.594177481585409,6.629252893721501,12.907751666082076,3.577692037881445,3.753069098561908,1.823921431076815,1.5433181339880744,5.892669238863556,136.5,166.5,42.5,40.9,54.1,27.2,18.8,10.0,9.5,23.0,529.0,25.80340264650284,31.474480151228732,8.034026465028356,7.7315689981096405,10.226843100189036,5.141776937618147,3.553875236294896,1.890359168241966,1.7958412098298677,4.3478260869565215
33,Alaska,2013,706,1016,189,197,353,72,112,66,49,171,2931.0,24.08734220402593,34.66393722279086,6.448311156601842,6.721255544182873,12.043671102012965,2.456499488229273,3.8212214261344255,2.2517911975435005,1.6717843739338112,5.834186284544525,135.0,172.0,40.7,37.9,52.5,18.9,20.1,14.1,10.1,23.2,524.5000000000001,25.73879885605338,32.793136320305045,7.759771210676834,7.225929456625356,10.009532888465204,3.603431839847473,3.832221163012392,2.6882745471877976,1.925643469971401,4.423260247855099
34,Alaska,2014,782,972,157,192,379,68,113,68,45,167,2943.0,26.571525654094465,33.02752293577982,5.334692490655794,6.523955147808359,12.878015630309209,2.310567448182127,3.8396194359497113,2.310567448182127,1.529051987767584,5.674481821270812,146.6,164.2,32.3,38.8,55.0,17.2,19.4,14.1,10.1,22.1,519.8,28.203155059638323,31.589072720277027,6.2139284340130825,7.464409388226241,10.580992689495961,3.3089649865332826,3.7322046941131206,2.712581762216237,1.9430550211619855,4.251635244324741
35,Alaska,2015,846,978,182,204,388,68,142,41,50,201,3100.0,27.29032258064516,31.548387096774196,5.870967741935484,6.580645161290323,12.516129032258064,2.193548387096774,4.580645161290323,1.3225806451612903,1.6129032258064515,6.483870967741935,154.1,159.8,36.8,37.8,57.9,16.7,23.9,8.4,10.0,26.9,532.3,28.949840315611496,30.020665038512124,6.913394702235581,7.1012586887093745,10.877324816832614,3.1373285741123427,4.489949276723652,1.578057486379861,1.8786398647379299,5.053541236145031
36,Alaska,2016,831,995,196,238,439,111,124,61,53,193,3241.0,25.64023449552607,30.700401110768283,6.047516198704104,7.343412526997841,13.545202098117864,3.424868867633447,3.825979635914841,1.8821351434742364,1.635297747608763,5.954952175254551,141.0,158.7,39.0,41.5,63.1,25.8,19.3,12.5,10.0,25.8,536.6999999999999,26.271660145332593,29.56959195081051,7.266629401900504,7.7324389789454075,11.75703372461338,4.80715483510341,3.5960499347866595,2.3290478852245204,1.8632383081796162,4.80715483510341
37,Alaska,2017,814,926,190,204,436,98,130,66,54,200,3118.0,26.106478511866584,29.698524695317513,6.093649775497114,6.54265554842848,13.983322642719692,3.1430404105195637,4.169339320076972,2.116741500962155,1.731879409878127,6.414368184733804,135.0,139.2,35.1,35.9,63.7,22.1,19.3,11.7,9.9,27.0,498.9,27.059530968129884,27.90138304269393,7.035478051713771,7.195830827821206,12.768089797554621,4.429745439967929,3.8685107235919025,2.3451593505712567,1.984365604329525,5.411906193625978
38,Arizona,1999,10800,9006,2600,2553,2214,963,1063,1287,544,766,31796.0,33.96653667127941,28.32431752421688,8.177129198641339,8.029311863127438,6.963140017612278,3.0286828531890806,3.343187822367594,4.047678953327463,1.7109070323311109,2.40910806390741,223.1,179.9,54.4,51.2,44.8,20.8,21.5,27.2,11.1,15.5,649.5,34.34949961508853,27.698229407236337,8.375673595073133,7.882986913010008,6.897613548883756,3.202463433410316,3.3102386451116246,4.1878367975365665,1.7090069284064664,2.386451116243264
39,Arizona,2000,10584,9073,2648,2508,2326,1045,1012,1222,614,784,31816.0,33.266281116419414,28.51709831531305,8.322856424440534,7.882826250942922,7.310787025396028,3.2845109378928843,3.1807895398541612,3.840834800100578,1.9298466180538094,2.464168971586623,214.0,177.9,53.8,49.3,46.3,22.0,20.0,25.2,12.2,15.6,636.3000000000001,33.631934622033626,27.958510136727956,8.455131227408454,7.747917648907747,7.276441929907275,3.4574886060034573,3.143171460003143,3.96039603960396,1.917334590601917,2.451673738802451
40,Arizona,2001,10588,9143,2480,2499,2475,1108,1058,1133,644,767,31895.0,33.196425772064586,28.66593509954538,7.775513403354759,7.8350838689449755,7.759836965041543,3.4738987302084965,3.317134347076344,3.5522809217745728,2.019125254742123,2.4047656372472175,207.3,173.8,49.0,47.7,47.6,22.7,20.3,22.6,12.5,14.8,618.3,33.52741387675886,28.109332039463048,7.924955523208799,7.714701601164483,7.698528222545691,3.6713569464661173,3.2831958596150743,3.655183567847324,2.021672327349183,2.393660035581433
41,Arizona,2002,10852,9359,2535,2575,2577,1433,1231,1319,622,886,33389.0,32.50172212405283,28.03018958339573,7.592320824223547,7.712120758333583,7.718110755039084,4.291832639492048,3.6868429722363647,3.9504028272784453,1.8628889754110634,2.653568540537303,207.9,173.2,49.1,48.4,48.6,28.7,23.0,25.6,11.9,16.6,633.0,32.8436018957346,27.361769352290676,7.756714060031595,7.646129541864139,7.677725118483412,4.533965244865719,3.6334913112164293,4.044233807266983,1.8799368088467616,2.622432859399684
42,Arizona,2003,10887,9627,2428,2560,2697,1703,1153,1286,563,840,33744.0,32.263513513513516,28.529516358463724,7.195353247984827,7.586533902323376,7.992532005689901,5.046823138928403,3.4169037458511147,3.8110478899952582,1.6684447605500239,2.4893314366998576,202.2,173.0,45.5,46.5,49.8,32.9,20.9,24.2,10.4,15.5,620.9,32.565630536318245,27.86277983572234,7.328072153325818,7.4891286841681435,8.020615235947817,5.2987598647125145,3.3660814946046056,3.897568046384281,1.6749879207601868,2.496376228056048
43,Arizona,2004,10539,9618,2446,2416,2770,1675,1196,1111,634,880,33285.0,31.662911221270846,28.895899053627762,7.348655550548296,7.258524861048521,8.322066997145862,5.032296830404086,3.5932101547243502,3.337839867808322,1.9047619047619049,2.643833558660057,190.0,167.5,44.6,42.9,49.3,31.6,21.0,20.3,11.2,15.8,594.2,31.975765735442607,28.189161898350722,7.505890272635477,7.219791316055199,8.296869740828003,5.3180747223157185,3.5341635812857617,3.416358128576237,1.8848872433524062,2.6590373611578593
44,Arizona,2005,10966,9820,2364,2821,3150,1831,1208,1297,608,945,35010.0,31.322479291630962,28.04912882033705,6.75235646958012,8.057697800628393,8.997429305912597,5.229934304484432,3.4504427306483865,3.7046558126249645,1.7366466723793204,2.6992287917737787,189.8,164.2,41.4,48.0,54.7,33.0,20.4,22.6,10.5,16.4,600.9999999999999,31.58069883527455,27.32113144758736,6.888519134775375,7.986688851913478,9.101497504159736,5.490848585690517,3.3943427620632285,3.7603993344425968,1.7470881863560734,2.728785357737105
45,Arizona,2006,10607,9919,2226,2799,3352,2066,1206,1166,565,979,34885.0,30.40561846065644,28.433424107782713,6.380966031245521,8.023505804787158,9.608714347140605,5.922316181740003,3.457073240647843,3.342410778271463,1.6196072810663609,2.8063637666618892,176.5,160.0,37.5,46.0,56.0,35.8,19.6,19.6,9.3,16.3,576.5999999999999,30.610475199445027,27.748872702046484,6.503642039542144,7.977800901838364,9.71210544571627,6.2088102670829,3.3992369060006946,3.3992369060006946,1.612903225806452,2.826916406520986
46,Arizona,2007,10302,10134,2207,2686,3161,2051,1159,905,528,1016,34149.0,30.16779407888957,29.675832381621714,6.462853963512841,7.865530469413453,9.256493601569591,6.006032387478403,3.3939500424609794,2.6501508096869597,1.5461653342704031,2.975196931096079,166.0,158.9,35.9,42.9,51.9,34.2,18.3,14.8,8.5,16.5,547.9,30.29749954371236,29.001642635517435,6.552290563971527,7.82989596641723,9.472531483847417,6.242014966234715,3.3400255521080493,2.7012228508851983,1.5513779886840666,3.0114984486220115
47,Arizona,2008,10385,10081,2147,2939,2956,2099,1173,1068,503,972,34323.0,30.256679194709086,29.370975730559685,6.255280715555167,8.562771319523351,8.612300789558022,6.1154328001631555,3.4175334323922733,3.111616117472249,1.4654896133787838,2.8319202866882267,162.3,153.2,33.9,45.5,47.3,34.0,18.0,16.8,7.8,15.5,534.3,30.376193149915782,28.673030132884147,6.344750140370578,8.515815085158152,8.85270447314243,6.363466217480816,3.368893879842785,3.144300954519933,1.4598540145985404,2.9009919520868426
48,Arizona,2009,10273,10271,2072,2839,2919,2097,1083,1058,546,1060,34218.0,30.02221053246829,30.016365655502952,6.055292536092115,8.296802852299958,8.530597930913554,6.128353498158864,3.1650008767315447,3.0919399146647963,1.5956514115377871,3.097784791630136,155.7,152.0,31.7,42.7,45.5,32.7,16.2,16.2,8.3,16.7,517.7,30.075333204558618,29.36063357156654,6.123237396175391,8.248020088854549,8.78887386517288,6.316399459146224,3.1292254201274865,3.1292254201274865,1.6032451226579099,3.225806451612903
49,Arizona,2010,9954,10678,2138,2926,3018,2327,1389,768,537,1093,34828.0,28.580452509475133,30.65923969220168,6.138738945675893,8.401286321350637,8.665441598713679,6.681405765476053,3.98817043757896,2.205122315378431,1.5418628689560125,3.138279545193522,146.7,154.2,31.9,43.1,46.7,35.3,20.3,11.4,7.9,17.0,514.5,28.513119533527693,29.97084548104956,6.200194363459669,8.37706511175899,9.076773566569486,6.8610301263362485,3.9455782312925174,2.2157434402332363,1.5354713313896988,3.3041788143828956
50,Arizona,2011,10662,10690,2148,3166,3096,2348,1740,690,395,1160,36095.0,29.538717273860644,29.61629034492312,5.9509627372212215,8.771297963706886,8.5773652860507,6.505056101953179,4.820612273168029,1.911622108325253,1.0943343953456157,3.213741515445353,150.3,148.5,30.6,44.5,46.8,33.7,24.3,10.0,5.6,17.8,512.1,29.349736379613354,28.998242530755707,5.975395430579964,8.689709041202889,9.13884007029877,6.580745948057021,4.745166959578207,1.9527436047646944,1.0935364186682288,3.475883616481156
51,Arizona,2012,10689,11085,2164,3221,3029,2160,1736,683,414,1156,36337.0,29.41629743787324,30.50609571511132,5.955362302886864,8.864243058040014,8.335856014530643,5.944354239480419,4.777499518397226,1.8796268266505216,1.1393345625670803,3.1813303244626687,145.5,148.6,29.9,43.6,45.1,30.0,23.4,9.5,5.7,17.3,498.6,29.18170878459687,29.803449659045324,5.9967910148415555,8.744484556758925,9.045326915363017,6.016847172081829,4.693140794223826,1.9053349378259126,1.1432009626955475,3.4697152025671882
52,Arizona,2013,10755,11347,2162,3345,3349,2383,1786,776,374,1163,37440.0,28.725961538461537,30.30715811965812,5.77457264957265,8.934294871794872,8.944978632478632,6.364850427350427,4.770299145299145,2.0726495726495724,0.9989316239316238,3.106303418803419,141.1,147.0,28.6,43.5,48.6,31.7,23.5,10.4,4.9,17.5,496.8,28.401771336553942,29.589371980676326,5.756843800322061,8.756038647342995,9.782608695652174,6.380837359098228,4.730273752012883,2.0933977455716586,0.9863123993558777,3.5225442834138483
53,Arizona,2014,10805,11455,2235,3396,3322,2485,1936,779,325,1244,37982.0,28.447685745879625,30.15902269496077,5.884366278763625,8.9410773524301,8.7462482228424,6.542572797640987,5.097151282186299,2.0509715128218633,0.8556684745405718,3.2752356379337577,136.4,142.7,28.3,42.2,47.0,31.6,24.3,10.0,4.1,18.0,484.6,28.146925299215848,29.446966570367312,5.839867932315312,8.70821295914156,9.69872059430458,6.520841931489889,5.014444903012794,2.063557573256294,0.8460586050350805,3.7144036318613285
54,Arizona,2015,11458,11776,2522,3681,3539,2943,2081,775,458,1276,40509.0,28.285072453035127,29.070083191389568,6.225776987829865,9.08686958453677,8.736330198227554,7.265052210619863,5.137130020489274,1.9131551013355057,1.1306129502085955,3.149917302327878,138.8,141.3,30.7,43.8,49.2,35.8,25.3,9.5,5.5,18.2,498.1,27.86589038345714,28.367797630997792,6.163420999799237,8.793414976912265,9.877534631600081,7.187311784782172,5.079301345111423,1.9072475406544869,1.1041959445894398,3.6538847620959642
55,Arizona,2016,11957,11876,2556,3800,4010,3082,2025,885,487,1271,41949.0,28.50365920522539,28.310567593983173,6.093113065865694,9.058618799017855,9.55922668001621,7.347016615413955,4.827290281055568,2.109704641350211,1.1609335145057094,3.0298696035662354,138.9,136.8,29.8,43.5,54.2,35.8,23.9,10.4,5.7,17.7,496.70000000000005,27.964566136500906,27.54177571975035,5.999597342460237,8.757801489832897,10.912019327561909,7.207569961747533,4.811757600161062,2.0938192067646466,1.1475739883229312,3.5635192268975233
56,Arizona,2017,12398,12008,2681,3802,4184,3058,2054,876,540,1327,42928.0,28.88091688408498,27.97241893402907,6.245341036153559,8.856690272083489,9.746552366753635,7.123555721207603,4.784755870294447,2.040626164740962,1.257920238538949,3.091222512113306,141.9,135.8,30.8,42.7,56.2,35.1,23.7,10.1,6.2,18.2,500.70000000000005,28.340323547034153,27.122029159177153,6.151388056720591,8.528060714999002,11.224285999600559,7.010185739964051,4.733373277411623,2.017175953664869,1.2382664270021968,3.634911124425803
57,Arkansas,1999,8315,6137,2255,1358,1287,434,691,741,458,336,22012.0,37.77485008177358,27.88024713792477,10.244412138833365,6.169362166091223,5.846810830456115,1.9716518262765763,3.139196801744503,3.366345629656551,2.0806832636743593,1.5264401235689624,287.8,214.1,77.7,46.8,47.6,14.8,24.2,25.5,15.9,12.6,767.0,37.52281616688396,27.913950456323338,10.130378096479792,6.101694915254237,6.2059973924380705,1.9295958279009127,3.1551499348109515,3.3246414602346808,2.0730117340286833,1.6427640156453716
58,Arkansas,2000,8278,6090,2255,1405,1267,430,714,798,500,349,22086.0,37.48075704065924,27.574028796522683,10.210087838449697,6.361495970297925,5.736665761115639,1.9469347097708958,3.232817169247487,3.613148600923662,2.2638775695010414,1.580186543511727,283.8,210.5,77.2,48.0,46.5,14.6,24.6,27.2,17.3,13.0,762.6999999999999,37.20991215418907,27.59931821161663,10.121935230103581,6.293431231152486,6.09676150517897,1.9142519994755476,3.225383505965649,3.5662776976530743,2.268257506227875,1.7044709584371314
59,Arkansas,2001,8263,6092,2256,1368,1277,452,756,735,521,382,22102.0,37.38575694507284,27.563116460048864,10.20722106596688,6.189485114469279,5.777757668989231,2.045063795131662,3.4205049316803913,3.3254909058003803,2.3572527373088406,1.728350375531626,281.8,208.8,76.8,46.5,46.5,15.3,26.0,25.1,17.7,14.3,758.8,37.1375856615709,27.517132314180287,10.121244069583552,6.128096995255667,6.128096995255667,2.0163415919873486,3.4264628360569325,3.3078545071164998,2.3326304691618347,1.8845545598313127
60,Arkansas,2002,8330,6282,2232,1441,1311,551,793,776,601,377,22694.0,36.705737199259715,27.68132546047413,9.8351987309421,6.349695954877942,5.776857319115185,2.4279545254252226,3.494315678152816,3.4194060103992245,2.6482770776416675,1.6612320437119945,282.8,212.8,75.7,48.5,47.6,18.6,27.0,26.4,20.4,14.0,773.8000000000001,36.546911346601185,27.500646161798915,9.782889635564745,6.267769449470147,6.151460325665546,2.403721891961747,3.48927371413802,3.411734298268286,2.6363401395709483,1.8092530369604547
61,Arkansas,2003,7786,6119,2107,1500,1304,552,884,921,526,374,22073.0,35.2738639967381,27.721650885697457,9.545598695238526,6.795632673401894,5.90767000407738,2.5007928238118966,4.004892855524849,4.172518461468763,2.3830018574729306,1.6943777465682055,262.5,205.1,71.1,50.1,46.9,18.6,29.9,31.1,17.8,13.6,746.6999999999999,35.154680594616316,27.467523771260215,9.521896343913218,6.709521896343914,6.280969599571448,2.4909602249899563,4.004285522967725,4.1649926342574,2.38382215079684,1.8213472612829784
62,Arkansas,2004,7534,6304,1948,1428,1406,622,838,759,562,361,21762.0,34.619979781270104,28.967925742119288,8.951383144931532,6.561896884477529,6.460803234996783,2.858193180773826,3.850749012039335,3.487730907085746,2.5824832276445178,1.6588548846613365,252.1,208.6,65.3,47.4,50.6,20.9,28.0,25.5,18.8,13.0,730.1999999999999,34.52478772938921,28.567515749109834,8.942755409476856,6.491372226787181,6.929608326485895,2.8622295261572175,3.8345658723637364,3.4921939194741167,2.5746370857299374,1.7803341550260205
63,Arkansas,2005,7575,6361,1847,1559,1329,686,824,886,624,400,22091.0,34.28998234575166,28.794531709746053,8.36087094291793,7.057172604227967,6.016024625413064,3.1053370150740123,3.7300258023629533,4.0106830836087095,2.8246797338282557,1.810692137069395,250.3,207.7,61.2,51.1,47.0,22.8,27.1,29.4,20.6,14.3,731.4999999999999,34.21736158578265,28.393711551606295,8.366370471633632,6.9856459330143545,6.4251537935748475,3.1168831168831175,3.7047163362952844,4.019138755980862,2.8161312371838694,1.9548872180451131
64,Arkansas,2006,7431,6177,1884,1498,1415,783,839,772,616,376,21791.0,34.10123445459134,28.346565095681704,8.6457711899408,6.8743976871185355,6.493506493506493,3.593226561424441,3.850213390849433,3.5427470056445323,2.8268551236749118,1.725482997567803,240.5,196.7,61.2,48.1,49.4,25.5,27.2,25.1,20.0,13.3,707.0,34.016973125884014,27.82178217821782,8.656294200848656,6.803394625176804,6.987270155586987,3.606789250353607,3.847241867043847,3.5502121640735504,2.828854314002829,1.881188118811881
65,Arkansas,2007,7214,6388,1873,1656,1391,824,838,734,666,402,21986.0,32.81178932047667,29.054853088328937,8.519057582097698,7.532065860092787,6.326753388519968,3.747839534249068,3.8115164195397075,3.3384881288092423,3.0292004002547075,1.8284362776312197,230.1,201.3,60.1,52.6,47.8,26.5,26.8,23.5,21.5,14.2,704.4000000000001,32.666098807495736,28.577512776831345,8.532084043157298,7.467348097671776,6.785917092561043,3.7620670073821687,3.8046564452015894,3.336172629187961,3.0522430437251558,2.0159000567859167
66,Arkansas,2008,7516,6526,1722,1887,1477,893,901,846,638,447,22853.0,32.888461033562336,28.556425852185708,7.535115739727825,8.257121603290596,6.463046427164924,3.9075832494639653,3.942589594363979,3.7019209731763882,2.7917560057760467,1.9559795212882334,236.1,201.4,54.4,58.7,50.6,28.4,28.1,26.8,20.1,15.5,720.1,32.787112900985974,27.96833773087071,7.554506318566865,8.151645604777116,7.026801833078738,3.9438966810165255,3.9022358005832523,3.7217053187057356,2.7912789890293017,2.15247882238578
67,Arkansas,2009,7295,6513,1694,1831,1473,885,890,705,680,422,22388.0,32.5844202251206,29.09147757727354,7.566553510809363,8.178488475969269,6.579417545113454,3.9530105413614436,3.9753439342504917,3.1490083973557264,3.0373414329104875,1.8849383598356262,226.1,198.3,52.9,56.2,50.2,27.8,27.4,22.1,21.1,14.5,696.6,32.45765144989951,28.466838931955213,7.594028136663796,8.067757680160781,7.20643123743899,3.9908125179443013,3.9333907550961813,3.172552397358599,3.0289979902383,2.0815389032443297
68,Arkansas,2010,7274,6475,1741,1773,1461,955,850,647,737,447,22360.0,32.53130590339893,28.95796064400716,7.786225402504472,7.9293381037567086,6.533989266547406,4.2710196779964225,3.8014311270125223,2.8935599284436493,3.2960644007155633,1.9991055456171736,222.5,194.7,53.8,53.5,49.4,29.6,25.8,19.9,22.8,15.5,687.5,32.36363636363636,28.32,7.825454545454545,7.781818181818181,7.185454545454545,4.305454545454546,3.752727272727273,2.8945454545454545,3.316363636363637,2.2545454545454544
69,Arkansas,2011,7168,6497,1692,1985,1510,1002,908,727,787,462,22738.0,31.524320520714223,28.573313396077047,7.441287712199841,8.729879496877475,6.640865511478582,4.406720028146715,3.993315155246724,3.197290878705251,3.4611663294924795,2.031840971061659,213.8,191.1,50.6,58.9,50.2,30.4,27.0,21.8,23.6,16.0,683.4,31.28475270705297,27.963125548726953,7.404155692127598,8.618671349136669,7.345624817091016,4.4483465027802165,3.9508340649692713,3.189932689493708,3.453321627158326,2.341235001463272
70,Arkansas,2012,7407,6540,1664,1910,1521,931,833,734,674,485,22699.0,32.6313934534561,28.811841931362615,7.330719414952201,8.414467597691528,6.7007357152297455,4.101502268822415,3.66976518789374,3.233622626547425,2.9692938014890524,2.1366580025551785,218.6,189.1,49.1,55.8,50.0,27.9,24.6,21.9,19.8,16.3,673.0999999999999,32.47660080225821,28.09389392363691,7.294607042044274,8.29000148566335,7.42831674342594,4.145000742831675,3.654731837765563,3.253602733620562,2.941613430396673,2.421631258356857
71,Arkansas,2013,7377,6688,1637,2090,1373,918,835,794,762,516,22990.0,32.08786428882123,29.09090909090909,7.1204871683340585,9.090909090909092,5.972161809482383,3.993040452370596,3.6320139190952587,3.453675511091779,3.314484558503697,2.2444541104828186,214.1,190.0,47.6,60.1,44.8,27.2,24.2,23.3,22.0,17.3,670.5999999999999,31.92663286609007,28.332836266030426,7.098121085594991,8.962123471518044,6.680584551148226,4.056069191768566,3.6087086191470332,3.4745004473605734,3.2806441992245756,2.5797793021175073
72,Arkansas,2014,7581,6546,1583,2092,1458,1193,828,710,672,515,23178.0,32.70774009836914,28.24229873155579,6.829752351367676,9.025800327897143,6.290447838467513,5.147122271119164,3.5723530934506855,3.0632496332729313,2.8993010613512813,2.2219345931486756,217.5,183.1,45.4,58.9,47.4,34.8,24.0,20.7,19.2,17.3,668.3000000000001,32.545264102947776,27.39787520574592,6.7933562771210525,8.813407152476431,7.092623073469998,5.207242256471643,3.591201556187341,3.097411342211581,2.8729612449498725,2.5886577884183746
73,Arkansas,2015,7938,6727,1653,2270,1538,1457,886,700,707,577,24453.0,32.462274567537726,27.509916983601197,6.75990675990676,9.28311454627244,6.289616815932606,5.958369116263853,3.6232773074878337,2.86263444158181,2.8912607859976283,2.3596286754181492,223.2,185.4,46.8,62.4,49.6,41.5,24.7,20.0,19.8,19.1,692.4999999999999,32.231046931407946,26.772563176895314,6.7581227436823115,9.010830324909747,7.162454873646211,5.992779783393503,3.5667870036101084,2.8880866425992786,2.859205776173286,2.758122743682311
74,Arkansas,2016,8090,6612,1643,2169,1604,1475,920,623,722,555,24413.0,33.13808216933601,27.083930692663742,6.730020890509154,8.884610658255847,6.570269938147708,6.04186294187523,3.7684840044238728,2.5519190595174703,2.9574407078196043,2.2733789374513576,223.7,178.8,45.6,59.1,51.8,41.3,25.4,17.1,20.0,18.2,681.0,32.84875183553598,26.25550660792952,6.6960352422907485,8.678414096916299,7.606461086637298,6.0646108663729805,3.7298091042584436,2.5110132158590313,2.936857562408223,2.672540381791483
75,Arkansas,2017,8270,6517,1612,2517,1625,1436,1180,720,725,631,25233.0,32.77454127531407,25.827289660365395,6.388459556929418,9.97503269527999,6.439979392065945,5.690960250465659,4.676415804700194,2.853406253715373,2.8732215749217294,2.5006935362422227,223.8,173.6,43.8,66.7,51.8,39.4,32.4,19.8,19.7,20.8,691.8,32.35039028620989,25.093957791269155,6.331309627059845,9.641514888696157,7.487713211910957,5.695287655391732,4.683434518647008,2.862098872506505,2.847643827695866,3.0066493206128944
76,California,1999,71930,53067,17962,13165,9198,4532,6401,4560,2261,3077,186153.0,38.640258282165746,28.507195693864723,9.649052123790645,7.072139584105548,4.941096839696379,2.4345565207114577,3.438569348868941,2.4495979113954647,1.2145922977335848,1.6529413976675102,257.3,184.9,64.5,46.9,28.7,16.6,22.5,16.5,8.0,9.6,655.5,39.252479023646075,28.207475209763537,9.839816933638444,7.154843630816171,4.378337147215865,2.5324180015255533,3.4324942791762014,2.517162471395881,1.2204424103737606,1.4645308924485125
77,California,2000,68426,53158,18185,12756,8577,4419,6190,8324,1785,2969,184789.0,37.02926039969911,28.766863828474637,9.840953736423705,6.903008295948351,4.641510046593682,2.3913761100498405,3.349766490429625,4.504597135110856,0.9659665889203362,1.6066973683498478,239.9,182.1,64.0,44.6,26.5,15.8,21.3,29.5,6.2,9.1,639.0000000000001,37.54303599374021,28.497652582159617,10.01564945226917,6.979655712050077,4.147104851330203,2.472613458528951,3.3333333333333326,4.61658841940532,0.9702660406885758,1.4241001564945224
78,California,2001,68234,53924,18088,12965,8132,4935,6395,8129,1994,2831,185627.0,36.7586611861421,29.04965333706842,9.744272115586632,6.984436531323568,4.3808282200326465,2.6585572141983658,3.445080726402948,4.379212075829486,1.0741971803670802,1.5251014130487481,233.6,180.2,62.1,44.4,24.5,17.2,21.5,28.1,6.8,8.5,626.8999999999999,37.26272132716543,28.744616366246618,9.905886106237041,7.082469293348223,3.9081193172754833,2.7436592758015634,3.429574094751955,4.482373584303718,1.0847025043866647,1.355878130483331
79,California,2002,68797,54143,17626,12684,10107,5421,6807,8128,2164,3228,189105.0,36.38031781285529,28.631183733904447,9.320747732741069,6.7073847862298726,5.344649797731419,2.8666613785991912,3.599587530736892,4.298141244282276,1.1443378017503503,1.7069881811691916,230.4,177.3,59.3,42.6,30.1,18.6,22.5,27.5,7.2,9.6,625.1000000000001,36.858102703567425,28.36346184610462,9.48648216285394,6.814909614461685,4.815229563269876,2.9755239161734117,3.599424092145256,4.39929611262198,1.151815709486482,1.5357542793153092
80,California,2003,68864,54319,17692,13448,10471,6585,7093,8185,2334,3397,192388.0,35.79433228683702,28.234089444248085,9.195999750504189,6.990040958895566,5.442647150549931,3.422770650976152,3.686820383807722,4.254423352807867,1.2131733787970145,1.76570264257646,225.1,174.0,58.2,44.2,30.7,22.0,22.8,27.0,7.6,9.9,621.5,36.21882542236524,27.99678197908286,9.364440868865648,7.111826226870475,4.939662107803701,3.5398230088495577,3.668543845534996,4.3443282381335475,1.2228479485116652,1.592920353982301
